worker_id,timestamp,ambient_temp_c,uv_index,gas_ppm,noise_db,body_temp_c,heart_rate_bpm,baseline_hr_bpm,baseline_body_temp_c,hr_deviation_pct,body_temp_deviation_pct,risk_level
W058,03/06/2025 11:08,19.91,1.14,113.91,70.39,36.99,79.5,80.8,37.61,-1.61,-1.65,Safe
W035,03/06/2025 11:08,25.21,1.27,54.41,66.76,36.94,58.8,66.9,37.96,-12.11,-2.69,Safe
W035,03/06/2025 11:09,21.8,0.79,84.97,70.41,39.08,47.3,66.9,37.96,-29.3,2.95,Warning
W054,03/06/2025 11:09,36.86,1.77,331.87,70.2,38.36,102.1,75.3,37.27,35.59,2.92,Critical
W055,03/06/2025 11:10,25.13,0.68,129.37,74.22,38.71,64.3,70.7,35.23,-9.05,9.88,Critical
W009,03/06/2025 11:10,22.54,0.37,62.37,70.25,37.03,81.6,72.6,36.57,12.4,1.26,Safe
W008,03/06/2025 11:11,22.24,0.67,44.27,52.75,35.61,70.9,69.5,35.55,2.01,0.17,Safe
W083,03/06/2025 11:11,41.66,0.59,111.87,56.87,36.87,69.3,67.3,37.51,2.97,-1.71,Critical
W066,03/06/2025 11:12,18.17,0.81,81.24,72.71,34.65,82.9,75.4,35.67,9.95,-2.86,Safe
W013,03/06/2025 11:12,25.68,1.41,26.01,53.03,37.77,65.7,76.4,37.36,-14.01,1.1,Safe
W090,03/06/2025 11:13,19.98,0.42,72.78,67.98,34.37,87.2,88.4,35.41,-1.36,-2.94,Safe
W056,03/06/2025 11:13,20.64,9.99,119.43,62.41,36.54,79.2,72.2,35.48,9.7,2.99,Critical
W001,03/06/2025 11:14,21.81,0.83,84.84,70.36,42.42,75.8,74.4,37.85,1.88,12.07,Critical
W077,03/06/2025 11:14,33.78,1.63,331.17,55.83,37.01,90.7,68.6,36.47,32.22,1.48,Critical
W037,03/06/2025 11:15,21.78,1.43,30.52,63.43,42.13,66.1,65.1,37.45,1.54,12.5,Critical
W078,03/06/2025 11:15,19.82,1.19,31.94,65.82,36.99,96.6,89.6,35.73,7.81,3.53,Safe
W036,03/06/2025 11:16,19.31,2.52,37.52,64.49,36.83,86.8,84.3,35.6,2.97,3.46,Safe
W036,03/06/2025 11:16,28.27,1.64,98.99,59.48,34.77,99.5,84.3,35.6,18.03,-2.33,Warning
W054,03/06/2025 11:17,27.16,1.06,46.78,62.44,37.29,94.1,75.3,37.27,24.97,0.05,Warning
W045,03/06/2025 11:17,25.06,2.24,38.05,70.39,31.66,86.4,87.2,36.42,-0.92,-13.07,Critical
W017,03/06/2025 11:18,22.08,1.54,112.99,55.07,36.82,65.1,66.6,37.85,-2.25,-2.72,Safe
W008,03/06/2025 11:18,29.44,1.61,124.82,55.22,34.57,71.2,69.5,35.55,2.45,-2.76,Warning
W006,03/06/2025 11:19,20.38,2.19,120.03,67.12,38.52,97.1,65.5,37.91,48.24,1.61,Critical
W080,03/06/2025 11:19,25.69,2.52,106.6,83.15,36.61,68.7,70.9,37.18,-3.1,-1.53,Warning
W051,03/06/2025 11:20,18.07,2.44,41.16,76.99,35.96,67.1,65.8,36.91,1.98,-2.57,Safe
W014,03/06/2025 11:20,24.15,1.4,300.91,76.48,36.72,70.4,70,36.54,0.57,0.49,Critical
W049,03/06/2025 11:21,24.95,2.79,40.88,84.19,35.31,76.8,78.1,36.28,-1.66,-2.67,Warning
W077,03/06/2025 11:21,25.99,1.65,97.16,57.48,39.68,73.6,68.6,36.47,7.29,8.8,Critical
W045,03/06/2025 11:22,25.53,1.35,115.75,80.63,36.87,85.5,87.2,36.42,-1.95,1.24,Warning
W025,03/06/2025 11:22,22.47,2.79,157.71,69.19,36.6,72.9,78.7,35.55,-7.37,2.95,Warning
W022,03/06/2025 11:23,18.63,0.22,113.99,76.03,36.42,74.6,65.9,37.73,13.2,-3.47,Safe
W014,03/06/2025 11:23,24.16,1.55,86.17,69.11,37.73,73.4,70,36.54,4.86,3.26,Safe
W065,03/06/2025 11:24,25.83,2.3,275.24,75.76,35.59,65.4,65.2,36.53,0.31,-2.57,Warning
W026,03/06/2025 11:24,20.15,0.11,101.59,65.52,37.84,93.2,89.2,37.33,4.48,1.37,Safe
W045,03/06/2025 11:25,25.25,2.27,82.93,74.51,36.73,43,87.2,36.42,-50.69,0.85,Critical
W020,03/06/2025 11:25,22.45,0.82,63.38,70.43,35.67,78.9,82.1,36.32,-3.9,-1.79,Safe
W051,03/06/2025 11:26,21.71,2.76,104.41,95.23,37.04,61.7,65.8,36.91,-6.23,0.35,Critical
W062,03/06/2025 11:26,22.32,2.5,151.51,62.15,35.65,71.6,73,35.33,-1.92,0.91,Warning
W066,03/06/2025 11:27,24.22,1.18,75.65,80.25,35.89,71.9,75.4,35.67,-4.64,0.62,Warning
W028,03/06/2025 11:27,26.24,0.88,139.12,60.4,34.39,74.5,79.9,37.77,-6.76,-8.95,Critical
W018,03/06/2025 11:28,20.65,0.59,72.71,66.92,38.23,83.8,89.1,37.43,-5.95,2.14,Safe
W083,03/06/2025 11:28,26.47,1.22,64.79,75.29,36.72,99.8,67.3,37.51,48.29,-2.11,Critical
W055,03/06/2025 11:29,20.38,2.7,37.81,55.96,34.55,78.7,70.7,35.23,11.32,-1.93,Safe
W050,03/06/2025 11:29,21.93,1.18,141.01,77.99,32.7,71.7,65.6,35.32,9.3,-7.42,Warning
W059,03/06/2025 11:30,39.81,0.94,70.82,57.2,34.75,87.9,85.1,35.56,3.29,-2.28,Critical
W074,03/06/2025 11:30,22.78,2.67,144.04,92.04,37.26,80.8,80.2,36.51,0.75,2.05,Critical
W006,03/06/2025 11:31,41.56,1.82,38.19,77.32,38.05,68,65.5,37.91,3.82,0.37,Critical
W016,03/06/2025 11:31,20.46,5.67,54.57,60.92,35.01,74.2,80.2,35.51,-7.48,-1.41,Warning
W020,03/06/2025 11:32,37.84,1.12,289.44,56.59,37.36,117.5,82.1,36.32,43.12,2.86,Critical
W007,03/06/2025 11:32,23.48,1.01,36.3,73.33,36.43,123,85.8,35.64,43.36,2.22,Critical
W056,03/06/2025 11:33,20.76,1.93,245.89,71.28,34.91,73.6,72.2,35.48,1.94,-1.61,Warning
W087,03/06/2025 11:33,23.79,1.08,532.79,73.94,36.47,71.6,77.8,35.68,-7.97,2.21,Critical
W077,03/06/2025 11:34,22.92,0.16,80.45,65.65,37.44,63.3,68.6,36.47,-7.73,2.66,Safe
W066,03/06/2025 11:34,23.77,1.54,87.61,83.84,36.15,72.1,75.4,35.67,-4.38,1.35,Warning
W017,03/06/2025 11:35,30.25,0.61,85.47,74.9,38.94,82.5,66.6,37.85,23.87,2.88,Warning
W020,03/06/2025 11:35,19.58,2.25,69.84,67.84,35.86,75.5,82.1,36.32,-8.04,-1.27,Safe
W015,03/06/2025 11:36,24.76,1.5,299.38,64.42,35.71,87,79.8,35.14,9.02,1.62,Warning
W013,03/06/2025 11:36,27.85,0.63,55.92,69.77,38.08,93.9,76.4,37.36,22.91,1.93,Warning
W078,03/06/2025 11:37,26.78,1.04,23.24,60.92,36.66,95.3,89.6,35.73,6.36,2.6,Safe
W088,03/06/2025 11:37,44.72,0.67,136.64,68.65,34.74,88,81.1,35.52,8.51,-2.2,Critical
W064,03/06/2025 11:38,22.22,8.4,91.44,57.69,37.57,90.9,85.5,37.58,6.32,-0.03,Critical
W013,03/06/2025 11:38,21.56,2.35,116.8,77.52,39.08,69.3,76.4,37.36,-9.29,4.6,Warning
W061,03/06/2025 11:39,32.45,1.71,141.65,59.15,37.88,88.6,85.2,37.69,3.99,0.5,Warning
W053,03/06/2025 11:39,23.05,2.54,419.67,72.33,36.1,95.6,87.7,35.75,9.01,0.98,Critical
W027,03/06/2025 11:40,28.49,2.63,51.22,56.07,37.37,94,88.5,37.68,6.21,-0.82,Warning
W065,03/06/2025 11:40,23.63,1.76,107.64,62.05,39.22,69.9,65.2,36.53,7.21,7.36,Warning
W015,03/06/2025 11:41,25.34,2.21,48.18,66.08,36.12,82.9,79.8,35.14,3.88,2.79,Safe
W063,03/06/2025 11:41,20.44,2.74,165.07,71.24,35.63,66.3,70.7,36.28,-6.22,-1.79,Warning
W033,03/06/2025 11:42,20.7,4.45,124.27,68.93,35.88,66.2,72,36.63,-8.06,-2.05,Warning
W042,03/06/2025 11:42,25.78,1.02,130.48,92.69,35.79,78.9,73.3,35.19,7.64,1.71,Critical
W009,03/06/2025 11:43,28.37,2.32,85.42,65.44,35.47,88.2,72.6,36.57,21.49,-3.01,Warning
W016,03/06/2025 11:43,26.21,0.04,86.63,63.88,36.07,91.4,80.2,35.51,13.97,1.58,Safe
W006,03/06/2025 11:44,42.94,0.85,71.79,72.43,38.81,67.6,65.5,37.91,3.21,2.37,Critical
W004,03/06/2025 11:44,21.82,1.86,55.42,59.5,41.38,69.3,66.5,37.6,4.21,10.05,Critical
W059,03/06/2025 11:45,20.49,11.57,33.35,58.35,35.58,77.4,85.1,35.56,-9.05,0.06,Critical
W077,03/06/2025 11:45,28.56,2.11,84.98,68.3,35.9,81.5,68.6,36.47,18.8,-1.56,Warning
W064,03/06/2025 11:46,23.11,11.13,43.01,62.64,37.25,77.6,85.5,37.58,-9.24,-0.88,Critical
W026,03/06/2025 11:46,19.35,2.88,22.93,58.2,37.83,77.4,89.2,37.33,-13.23,1.34,Safe
W060,03/06/2025 11:47,25.87,0.71,132.27,64.03,36.03,47.8,87.3,36.62,-45.25,-1.61,Critical
W044,03/06/2025 11:47,18.75,1.69,24.85,76.6,36.59,80.8,83.2,36.91,-2.88,-0.87,Safe
W064,03/06/2025 11:48,23.73,10.49,47.9,76.99,36.48,93.5,85.5,37.58,9.36,-2.93,Critical
W052,03/06/2025 11:48,18.32,2.54,49.03,73.88,35.69,65.5,72.9,36.53,-10.15,-2.3,Safe
W022,03/06/2025 11:49,38.57,0.66,128.1,75.46,38.68,66.5,65.9,37.73,0.91,2.52,Critical
W090,03/06/2025 11:49,21.98,4.4,117.45,74.74,35.51,82.9,88.4,35.41,-6.22,0.28,Warning
W058,03/06/2025 11:50,30.43,1.88,51.49,70.62,37.78,85.2,80.8,37.61,5.45,0.45,Warning
W062,03/06/2025 11:50,23.75,0.97,139.49,57.89,35.26,81.2,73,35.33,11.23,-0.2,Safe
W010,03/06/2025 11:51,24.27,2.01,65.96,67.68,36,90.4,75.8,35.87,19.26,0.36,Warning
W029,03/06/2025 11:51,21.71,3.59,142.65,71.46,34.96,63.4,67.2,35.59,-5.65,-1.77,Warning
W025,03/06/2025 11:52,26.36,1.11,134.74,77.63,34.92,68.7,78.7,35.55,-12.71,-1.77,Safe
W003,03/06/2025 11:52,20.69,0.8,84.41,62.72,34.81,73.9,68.9,35.47,7.26,-1.86,Safe
W053,03/06/2025 11:53,20.66,1.74,81.04,55.36,34.89,81.6,87.7,35.75,-6.96,-2.41,Safe
W090,03/06/2025 11:53,24.6,1.07,47.74,64.96,31.36,80.5,88.4,35.41,-8.94,-11.44,Critical
W035,03/06/2025 11:54,23.24,5.28,139.2,61,37.19,63.6,66.9,37.96,-4.93,-2.03,Warning
W074,03/06/2025 11:54,25.58,0.61,131.09,82.64,35.42,84.4,80.2,36.51,5.24,-2.99,Warning
W070,03/06/2025 11:55,26.42,11.25,31.15,77.26,37.53,80.1,74.1,37.92,8.1,-1.03,Critical
W038,03/06/2025 11:55,22.3,1.16,64.16,84.72,37.05,89.7,82.7,37.19,8.46,-0.38,Warning
W062,03/06/2025 11:56,21.69,2.36,48.73,83.44,36.31,79.2,73,35.33,8.49,2.77,Warning
W061,03/06/2025 11:56,30.1,1.93,37.79,74.82,37.53,100.9,85.2,37.69,18.43,-0.42,Warning
W006,03/06/2025 11:57,25.52,2.68,378.6,66.62,38.75,66.1,65.5,37.91,0.92,2.22,Critical
W015,03/06/2025 11:57,25.68,1.49,142.81,63.64,33.97,75.4,79.8,35.14,-5.51,-3.33,Safe
W050,03/06/2025 11:58,21.71,1.98,94.66,56.34,34.42,38.5,65.6,35.32,-41.31,-2.55,Critical
W041,03/06/2025 11:58,21.35,1.57,57.04,66.54,36.54,121,86.6,36.87,39.72,-0.9,Critical
W067,03/06/2025 11:59,24.41,1.36,49.91,84.2,35.36,65.1,68,36.01,-4.26,-1.81,Warning
W006,03/06/2025 11:59,25.1,1.14,72.97,63.16,38.77,59.9,65.5,37.91,-8.55,2.27,Safe
W015,03/06/2025 12:00,25.38,1.77,104.19,72.19,35.28,70.9,79.8,35.14,-11.15,0.4,Safe
W069,03/06/2025 12:00,21.43,2.03,144.98,98.06,37.49,79.2,78,37.11,1.54,1.02,Critical
W007,03/06/2025 12:01,24.19,0.71,72.56,54.77,36.39,85,85.8,35.64,-0.93,2.1,Safe
W010,03/06/2025 12:01,23.54,1.6,48.78,64.9,34.75,73.1,75.8,35.87,-3.56,-3.12,Safe
W013,03/06/2025 12:02,41.69,0.7,141.73,69.28,37.99,69.2,76.4,37.36,-9.42,1.69,Critical
W044,03/06/2025 12:02,25.64,2.74,122.91,74.31,36.49,73.6,83.2,36.91,-11.54,-1.14,Safe
W051,03/06/2025 12:03,23.49,0.05,21.07,64.19,36.22,70.3,65.8,36.91,6.84,-1.87,Safe
W082,03/06/2025 12:03,24.72,1.39,138.59,53.23,37.27,85.3,80.8,36.61,5.57,1.8,Safe
W042,03/06/2025 12:04,20.82,6.27,56.96,63.31,35.11,78.8,73.3,35.19,7.5,-0.23,Warning
W036,03/06/2025 12:04,26.3,12.83,37.43,65.18,35.69,87.8,84.3,35.6,4.15,0.25,Critical
W056,03/06/2025 12:05,38.87,1.08,38.24,71.02,35.94,79.3,72.2,35.48,9.83,1.3,Critical
W013,03/06/2025 12:05,23.12,2.11,85.66,84.58,36.63,71.7,76.4,37.36,-6.15,-1.95,Warning
W006,03/06/2025 12:06,23.77,1.5,375.8,72,36.89,64.3,65.5,37.91,-1.83,-2.69,Critical
W022,03/06/2025 12:06,23.64,2.53,66.22,64.16,40.36,59.3,65.9,37.73,-10.02,6.97,Warning
W084,03/06/2025 12:07,41.22,2.75,384.48,59.58,34.5,103.7,73,35.56,42.05,-2.98,Critical
W065,03/06/2025 12:07,25.05,11.58,116.96,61.18,37.41,64.9,65.2,36.53,-0.46,2.41,Critical
W069,03/06/2025 12:08,33.01,1.11,106.64,63.26,37.32,84.2,78,37.11,7.95,0.57,Warning
W084,03/06/2025 12:08,23.4,1.66,89.57,90.17,35.01,70.6,73,35.56,-3.29,-1.55,Critical
W036,03/06/2025 12:09,40.92,2.36,351.13,56.71,35.51,120.3,84.3,35.6,42.7,-0.25,Critical
W057,03/06/2025 12:09,25.66,2.3,60.45,67.65,40.45,93.3,88.2,37.42,5.78,8.1,Critical
W065,03/06/2025 12:10,21.01,1.16,119.46,74.74,35.66,44.6,65.2,36.53,-31.6,-2.38,Critical
W039,03/06/2025 12:10,36.82,1.25,369.88,77.17,34.92,120.1,84.3,35.22,42.47,-0.85,Critical
W025,03/06/2025 12:11,23.27,2.88,107.86,75.24,35.69,72.1,78.7,35.55,-8.39,0.39,Safe
W072,03/06/2025 12:11,19.9,0.87,43.79,70.51,35.99,68.5,77.4,35.9,-11.5,0.25,Safe
W045,03/06/2025 12:12,18.01,1.77,44.54,76.95,37.63,84.3,87.2,36.42,-3.33,3.32,Safe
W072,03/06/2025 12:12,20.88,1.38,106.45,73.14,34.96,94.5,77.4,35.9,22.09,-2.62,Warning
W030,03/06/2025 12:13,34.87,1.21,105.14,66.06,35.51,66.2,66.1,35.98,0.15,-1.31,Warning
W053,03/06/2025 12:13,20.67,1.34,85.05,59.66,39.68,82.6,87.7,35.75,-5.82,10.99,Critical
W033,03/06/2025 12:14,23.42,1.64,268.87,68.48,36.99,66.9,72,36.63,-7.08,0.98,Warning
W090,03/06/2025 12:14,20.14,1.43,37.19,78.48,37.63,93.4,88.4,35.41,5.66,6.27,Warning
W082,03/06/2025 12:15,22.12,2.42,131.13,56.96,37.3,88.4,80.8,36.61,9.41,1.88,Safe
W062,03/06/2025 12:15,24.19,0.02,70.56,79.61,36.71,70.5,73,35.33,-3.42,3.91,Safe
W023,03/06/2025 12:16,26.2,7.76,90.15,57.36,37.23,74.4,71.5,36.99,4.06,0.65,Warning
W008,03/06/2025 12:16,21.42,1.28,94.54,57.35,35.11,78.1,69.5,35.55,12.37,-1.24,Safe
W055,03/06/2025 12:17,34.08,2.53,44.03,76.6,34.47,74.4,70.7,35.23,5.23,-2.16,Warning
W009,03/06/2025 12:17,25.84,0.67,283.57,56.83,35.79,76.6,72.6,36.57,5.51,-2.13,Warning
W050,03/06/2025 12:18,25.6,1.56,74.49,54.94,34.5,66.5,65.6,35.32,1.37,-2.32,Safe
W043,03/06/2025 12:18,31.79,0.55,80.24,55.47,36.56,85.8,72.8,35.98,17.86,1.61,Warning
W040,03/06/2025 12:19,27.35,1.91,83.06,60.49,35.03,91.3,74,35.35,23.38,-0.91,Warning
W087,03/06/2025 12:19,31.79,1.97,93.23,71.04,36.27,71.2,77.8,35.68,-8.48,1.65,Warning
W076,03/06/2025 12:20,20.02,0.7,107.94,72.3,35.73,121.3,87.7,35.72,38.31,0.03,Critical
W052,03/06/2025 12:20,24.72,1.48,87.63,94.03,37.01,76.2,72.9,36.53,4.53,1.31,Critical
W024,03/06/2025 12:21,19.2,1.18,143.73,54.79,36.43,82,72.8,36.56,12.64,-0.36,Safe
W013,03/06/2025 12:21,18.25,1.09,57.15,76.76,36.42,79,76.4,37.36,3.4,-2.52,Safe
W078,03/06/2025 12:22,25.34,2.59,100.47,68.39,36.32,86.6,89.6,35.73,-3.35,1.65,Safe
W054,03/06/2025 12:22,24.85,2.73,319.56,74.74,37.51,82.5,75.3,37.27,9.56,0.64,Critical
W063,03/06/2025 12:23,25.33,0.81,135.91,71.3,31.84,67.2,70.7,36.28,-4.95,-12.24,Critical
W077,03/06/2025 12:23,24.78,2.72,23.58,73.98,36.05,63,68.6,36.47,-8.16,-1.15,Safe
W057,03/06/2025 12:24,41.3,2.79,374.39,62.62,38.29,119.7,88.2,37.42,35.71,2.32,Critical
W036,03/06/2025 12:24,37.74,1.1,342.26,61.46,35.41,121,84.3,35.6,43.53,-0.53,Critical
W020,03/06/2025 12:25,20.87,1.17,114.25,85.79,37.41,80.9,82.1,36.32,-1.46,3,Critical
W023,03/06/2025 12:25,21.15,0.25,75.95,60.67,36.77,79.3,71.5,36.99,10.91,-0.59,Safe
W030,03/06/2025 12:26,33.84,0.83,53.03,73.57,35.39,71.7,66.1,35.98,8.47,-1.64,Warning
W080,03/06/2025 12:26,21.69,1.3,82.88,68.81,36.41,67.7,70.9,37.18,-4.51,-2.07,Safe
W017,03/06/2025 12:27,24.57,5.52,73.64,68.48,38.34,64.6,66.6,37.85,-3,1.29,Warning
W084,03/06/2025 12:27,35.91,2.57,31.58,65.21,35.54,66.6,73,35.56,-8.77,-0.06,Critical
W034,03/06/2025 12:28,21.23,2.35,532.06,63.82,37.76,62,68.5,37.41,-9.49,0.94,Critical
W053,03/06/2025 12:28,24.01,10.91,110.31,70.11,36.3,92.7,87.7,35.75,5.7,1.54,Critical
W016,03/06/2025 12:29,31.37,2.55,110.55,67.19,35.59,98,80.2,35.51,22.19,0.23,Warning
W012,03/06/2025 12:29,24.71,2.69,96.71,59.88,36.18,67.7,72.3,36.1,-6.36,0.22,Safe
W036,03/06/2025 12:30,21.95,1.33,100.69,56.24,34.94,91.3,84.3,35.6,8.3,-1.85,Safe
W043,03/06/2025 12:30,34.9,2.24,101.05,56.52,36.63,77.5,72.8,35.98,6.46,1.81,Warning
W086,03/06/2025 12:31,20.88,1.3,73.28,60.21,37.76,84.1,81.9,35.05,2.69,7.73,Warning
W054,03/06/2025 12:31,22.67,0.53,45.11,99.48,37.9,78.6,75.3,37.27,4.38,1.69,Critical
W089,03/06/2025 12:32,23.47,1.99,333.19,68.31,36.24,88.8,82.3,36.16,7.9,0.22,Critical
W085,03/06/2025 12:32,32.87,1.64,82.07,60.4,36.2,61.2,66,36.77,-7.27,-1.55,Warning
W020,03/06/2025 12:33,41.17,1.28,258.09,63.42,35.52,114.2,82.1,36.32,39.1,-2.2,Critical
W010,03/06/2025 12:33,20.3,1.71,52.64,70.85,35.27,72.6,75.8,35.87,-4.22,-1.67,Safe
W082,03/06/2025 12:34,43.88,1.73,77.92,70.73,36.89,88.6,80.8,36.61,9.65,0.76,Critical
W035,03/06/2025 12:34,26.15,2.38,75.63,58.07,37.81,57.5,66.9,37.96,-14.05,-0.4,Safe
W049,03/06/2025 12:35,20.73,4.32,144.9,71.16,35.91,78.1,78.1,36.28,0,-1.02,Warning
W045,03/06/2025 12:35,21.87,0.9,43.58,79.62,35.34,75.5,87.2,36.42,-13.42,-2.97,Safe
W060,03/06/2025 12:36,30.62,2.3,101.61,62.69,36.24,105.9,87.3,36.62,21.31,-1.04,Warning
W017,03/06/2025 12:36,20.34,1.05,98.89,93.95,37.29,66.7,66.6,37.85,0.15,-1.48,Critical
W082,03/06/2025 12:37,19.28,1.92,79.82,75.99,37.57,74.3,80.8,36.61,-8.04,2.62,Safe
W084,03/06/2025 12:37,20.79,1.72,112.61,52.26,35.34,72.2,73,35.56,-1.1,-0.62,Safe
W025,03/06/2025 12:38,41.05,0.54,362.23,78.04,35.83,109.8,78.7,35.55,39.52,0.79,Critical
W089,03/06/2025 12:38,24.85,0.62,102.25,70.94,35.08,76.4,82.3,36.16,-7.17,-2.99,Safe
W039,03/06/2025 12:39,26.31,2.2,49.17,72.99,39.97,80,84.3,35.22,-5.1,13.49,Critical
W045,03/06/2025 12:39,40.17,2.13,312.38,74.51,36.4,122.8,87.2,36.42,40.83,-0.05,Critical
W067,03/06/2025 12:40,21.9,1.45,295.35,64.4,36.18,68.3,68,36.01,0.44,0.47,Warning
W060,03/06/2025 12:40,22.6,1.77,59.67,87.66,36.69,82.7,87.3,36.62,-5.27,0.19,Critical
W058,03/06/2025 12:41,24.2,2.49,45.15,50.88,38.6,82.6,80.8,37.61,2.23,2.63,Safe
W071,03/06/2025 12:41,25.1,1.47,350.89,64.3,36.29,82.9,89.1,35.76,-6.96,1.48,Critical
W066,03/06/2025 12:42,23.54,1.11,76.55,89.47,34.98,73.5,75.4,35.67,-2.52,-1.93,Critical
W053,03/06/2025 12:42,22.27,7.74,88.25,78.91,35.2,91.3,87.7,35.75,4.1,-1.54,Warning
W043,03/06/2025 12:43,24.45,1.22,141.35,56.96,33.52,76.1,72.8,35.98,4.53,-6.84,Warning
W063,03/06/2025 12:43,19.81,2.9,37.61,51.44,37.66,76.4,70.7,36.28,8.06,3.8,Safe
W016,03/06/2025 12:44,29.28,2.74,36.67,75.18,35.48,92.3,80.2,35.51,15.09,-0.08,Warning
W040,03/06/2025 12:44,24.37,2.32,44.74,62.82,35.06,54.3,74,35.35,-26.62,-0.82,Warning
W062,03/06/2025 12:45,23.4,2.6,29.83,55.66,36.48,78.1,73,35.33,6.99,3.26,Safe
W090,03/06/2025 12:45,21.41,0.01,67.08,72.91,34.59,90.5,88.4,35.41,2.38,-2.32,Safe
W068,03/06/2025 12:46,24.06,1.54,20.79,50.84,35,87.1,88.6,35.97,-1.69,-2.7,Safe
W023,03/06/2025 12:46,31.8,2.15,137.52,63.4,37.61,89.1,71.5,36.99,24.62,1.68,Warning
W084,03/06/2025 12:47,20.28,0.86,68.07,54.47,34.17,76.7,73,35.56,5.07,-3.91,Safe
W015,03/06/2025 12:47,20.12,2.04,71.42,75.17,35.62,49,79.8,35.14,-38.6,1.37,Critical
W010,03/06/2025 12:48,37.66,1.58,137.65,58.19,35.49,80,75.8,35.87,5.54,-1.06,Critical
W044,03/06/2025 12:48,25.78,1.24,115.78,75.8,37.84,73.7,83.2,36.91,-11.42,2.52,Safe
W027,03/06/2025 12:49,22.8,1.97,20.03,56.55,36.75,84.4,88.5,37.68,-4.63,-2.47,Safe
W048,03/06/2025 12:49,21.87,0.26,35.32,76.76,37.76,90.5,84.3,36.48,7.35,3.51,Safe
W087,03/06/2025 12:50,40.72,2.18,34.3,72.15,34.87,71.1,77.8,35.68,-8.61,-2.27,Critical
W052,03/06/2025 12:50,34.58,1.29,119.93,71.07,35.52,77.1,72.9,36.53,5.76,-2.76,Warning
W022,03/06/2025 12:51,25.82,1.91,163.57,66.62,36.83,62.2,65.9,37.73,-5.61,-2.39,Warning
W040,03/06/2025 12:51,25.56,2.65,136.67,74.35,35.42,84,74,35.35,13.51,0.2,Safe
W011,03/06/2025 12:52,23.95,11.51,113.7,63.31,34.44,73.7,80.3,35.42,-8.22,-2.77,Critical
W088,03/06/2025 12:52,22.51,12.2,47.77,69.76,36.43,84.7,81.1,35.52,4.44,2.56,Critical
W060,03/06/2025 12:53,35.2,1.36,340.92,74.1,37.16,113.4,87.3,36.62,29.9,1.47,Critical
W033,03/06/2025 12:53,21.99,2.53,117.96,93.86,37.49,70.4,72,36.63,-2.22,2.35,Critical
W023,03/06/2025 12:54,22.79,2.43,111.06,81.88,37.84,67.3,71.5,36.99,-5.87,2.3,Warning
W029,03/06/2025 12:54,24.63,2.16,67.93,84.78,34.64,68.7,67.2,35.59,2.23,-2.67,Warning
W068,03/06/2025 12:55,22.03,0.88,61.82,75.74,36.52,100.9,88.6,35.97,13.88,1.53,Safe
W010,03/06/2025 12:55,20.99,1.9,120.11,58.72,35.57,50,75.8,35.87,-34.04,-0.84,Critical
W028,03/06/2025 12:56,21.97,2.26,143.37,74.12,38.47,111.3,79.9,37.77,39.3,1.85,Critical
W071,03/06/2025 12:56,42.14,2.73,71.01,70.52,35.24,87.6,89.1,35.76,-1.68,-1.45,Critical
W062,03/06/2025 12:57,20.21,0.61,63.39,90.64,35.44,68.2,73,35.33,-6.58,0.31,Critical
W088,03/06/2025 12:57,28.21,2.29,130.3,75.45,36.48,81.7,81.1,35.52,0.74,2.7,Warning
W015,03/06/2025 12:58,24.04,2.04,56.44,51.59,35.87,89.8,79.8,35.14,12.53,2.08,Safe
W002,03/06/2025 12:58,18.49,1.57,145.53,69.39,37.21,88.3,83.3,36.8,6,1.11,Safe
W015,03/06/2025 12:59,28.62,2.64,112.63,66.83,35.25,99,79.8,35.14,24.06,0.31,Warning
W010,03/06/2025 12:59,21.04,3.32,60.23,68.12,35.41,81.4,75.8,35.87,7.39,-1.28,Warning
W030,03/06/2025 13:00,18.14,2.68,47.54,62.03,35.95,67.3,66.1,35.98,1.82,-0.08,Safe
W038,03/06/2025 13:00,38.75,1.12,351.01,71.75,36.89,113.4,82.7,37.19,37.12,-0.81,Critical
W002,03/06/2025 13:01,19.36,1.23,20.41,75.72,37.64,86.2,83.3,36.8,3.48,2.28,Safe
W043,03/06/2025 13:01,25.74,2.19,52.81,99.63,36.7,75.3,72.8,35.98,3.43,2,Critical
W075,03/06/2025 13:02,24.64,2.75,106.35,55.26,36.14,34.9,66.3,35.84,-47.36,0.84,Critical
W035,03/06/2025 13:02,20.82,0.9,197.95,73.19,37.74,62.4,66.9,37.96,-6.73,-0.58,Warning
W011,03/06/2025 13:03,21.27,1.83,103.73,74.95,35.95,51.2,80.3,35.42,-36.24,1.5,Critical
W033,03/06/2025 13:03,22.86,1.76,82.3,69.3,36.78,96.2,72,36.63,33.61,0.41,Critical
W068,03/06/2025 13:04,22.24,2.11,103.91,73.22,33.55,90,88.6,35.97,1.58,-6.73,Warning
W021,03/06/2025 13:04,22.81,2.85,55.89,59.98,37.22,65,68.1,36.49,-4.55,2,Safe
W061,03/06/2025 13:05,20.67,1.98,30.48,84.7,38.41,80.1,85.2,37.69,-5.99,1.91,Warning
W070,03/06/2025 13:05,23.89,0.9,45.1,63.05,38.42,82,74.1,37.92,10.66,1.32,Safe
W030,03/06/2025 13:06,35.75,1.74,135.86,74.14,36.7,61.2,66.1,35.98,-7.41,2,Critical
W039,03/06/2025 13:06,20.14,5.4,46.79,55.78,34.76,90.6,84.3,35.22,7.47,-1.31,Warning
